item_id,category,region,date,stock_level,demand,supply,is_scarce,potentially_scarce,conversion_rate,experience_score,dispute_amount,win_amount,recouped_amount,tag_status,net_loss,spike_indicator,supply_demand_ratio
ITEM09584,Groceries,West,2023-11-16,474,886,718,No,No,0.56,9,623.42,180.24,205.65,Flagged,237.52999999999994,No,0.8094701240135288
ITEM09585,Electronics,West,2023-05-07,72,979,723,Yes,No,0.85,3,258.21,476.77,213.31,Reviewed,-431.87,No,0.7377551020408163
ITEM09586,Electronics,Central,2023-12-11,70,957,956,Yes,No,0.88,4,50.68,164.88,139.25,Reviewed,-253.45,No,0.9979123173277662
ITEM09587,Apparel,North,2023-08-13,196,147,581,No,Yes,0.7,4,104.78,42.11,89.42,Flagged,-26.75,No,3.925675675675676
ITEM09588,Home Appliances,South,2023-01-17,188,772,709,Yes,No,0.39,4,912.93,123.82,27.66,Flagged,761.4499999999999,Yes,0.9172056921086675
ITEM09589,Electronics,West,2023-12-19,157,776,762,Yes,No,0.21,9,726.57,218.17,15.9,Escalated,492.5000000000001,No,0.9806949806949807
ITEM09590,Electronics,South,2023-11-07,425,489,873,No,No,0.76,8,942.41,444.92,34.24,Resolved,463.24999999999994,No,1.7816326530612245
ITEM09591,Apparel,South,2023-09-03,474,478,200,No,No,0.22,9,617.73,14.36,101.22,Escalated,502.15,No,0.4175365344467641
ITEM09592,Apparel,East,2023-05-17,329,316,149,No,No,0.22,4,879.29,398.69,182.99,Resolved,297.60999999999996,No,0.47003154574132494
ITEM09593,Toys,South,2023-08-05,24,728,296,Yes,No,0.84,3,772.83,138.37,254.45,Reviewed,380.01000000000005,No,0.4060356652949246
ITEM09594,Groceries,East,2023-07-15,337,948,674,Yes,No,0.55,5,244.75,301.23,75.23,Escalated,-131.71000000000004,No,0.7102212855637513
ITEM09595,Home Appliances,North,2023-07-20,70,350,780,Yes,No,0.33,2,749.77,189.26,22.67,Escalated,537.84,No,2.2222222222222223
ITEM09596,Toys,North,2023-07-26,312,967,905,Yes,No,0.87,5,609.38,131.91,289.76,Resolved,187.71000000000004,No,0.9349173553719008
ITEM09597,Electronics,East,2023-01-16,222,533,921,Yes,No,0.67,2,169.81,253.71,185.06,Escalated,-268.96000000000004,No,1.7247191011235956
ITEM09598,Apparel,North,2023-01-13,159,855,586,Yes,No,0.53,10,94.11,187.24,42.64,Escalated,-135.77,No,0.6845794392523364
ITEM09599,Groceries,West,2023-03-19,305,858,545,Yes,No,0.36,2,366.66,196.62,75.2,Flagged,94.84000000000002,No,0.6344586728754366
ITEM09600,Toys,North,2023-08-02,492,684,338,No,No,0.64,7,585.7,80.52,125.61,Resolved,379.57000000000005,No,0.49343065693430654
ITEM09601,Groceries,East,2023-12-07,74,383,464,Yes,No,0.68,10,556.69,71.09,290.21,Flagged,195.39000000000004,No,1.2083333333333333
ITEM09602,Apparel,West,2023-11-25,137,582,664,Yes,No,0.67,4,481.19,130.6,35.19,Escalated,315.40000000000003,No,1.1389365351629503
ITEM09603,Toys,South,2023-04-29,405,806,128,No,Yes,0.26,6,478.8,294.21,128.18,Escalated,56.410000000000025,No,0.15861214374225527
ITEM09604,Toys,South,2023-06-30,478,366,434,No,No,0.66,9,16.49,116.51,131.16,Reviewed,-231.18,No,1.1825613079019073
ITEM09605,Groceries,South,2023-11-20,40,698,487,Yes,No,0.57,10,21.58,386.67,297.65,Resolved,-662.74,No,0.6967095851216023
ITEM09606,Apparel,East,2023-11-26,302,345,577,No,No,0.78,3,407.78,407.31,57.82,Escalated,-57.35000000000003,No,1.6676300578034682
ITEM09607,Electronics,South,2023-12-21,397,257,390,No,No,0.6,1,515.17,80.76,140.51,Escalated,293.9,No,1.5116279069767442
ITEM09608,Toys,North,2023-05-17,386,456,108,No,Yes,0.22,3,675.55,488.04,296.06,Reviewed,-108.55000000000007,No,0.2363238512035011
ITEM09609,Electronics,South,2023-06-28,471,647,755,No,No,0.35,3,665.22,133.21,197.08,Escalated,334.92999999999995,No,1.1651234567901234
ITEM09610,Apparel,Central,2023-07-27,333,335,686,No,No,0.7,3,985.12,36.38,49.52,Resolved,899.22,Yes,2.0416666666666665
ITEM09611,Toys,Central,2023-02-23,308,859,948,Yes,No,0.69,4,391.8,219.19,280.81,Escalated,-108.19999999999999,No,1.1023255813953488
ITEM09612,Toys,South,2023-03-20,15,559,960,Yes,No,0.28,3,126.75,90.79,162.83,Flagged,-126.87000000000002,No,1.7142857142857142
ITEM09613,Electronics,South,2023-09-28,374,199,593,No,Yes,0.38,5,300.98,392.2,244.21,Resolved,-335.42999999999995,No,2.965
ITEM09614,Home Appliances,Central,2023-04-28,188,838,739,Yes,No,0.11,8,766.55,57.49,241.8,Resolved,467.25999999999993,No,0.8808104886769964
ITEM09615,Electronics,South,2023-04-16,27,218,928,Yes,Yes,0.37,3,243.86,241.8,165.76,Escalated,-163.7,No,4.237442922374429
ITEM09616,Electronics,West,2023-04-15,162,453,268,Yes,No,0.12,10,817.48,41.84,244.86,Reviewed,530.78,No,0.5903083700440529
ITEM09617,Home Appliances,Central,2023-10-30,487,807,149,No,Yes,0.8,6,806.06,449.36,265.46,Flagged,91.23999999999995,No,0.1844059405940594
ITEM09618,Apparel,East,2023-04-28,385,187,152,No,No,0.63,1,469.21,154.3,243.79,Flagged,71.11999999999998,No,0.8085106382978723
ITEM09619,Apparel,Central,2023-08-17,316,135,933,No,Yes,0.88,4,730.07,308.4,189.32,Flagged,232.35000000000008,No,6.860294117647059
ITEM09620,Toys,North,2023-05-28,439,413,679,No,No,0.81,1,801.2,364.72,176.28,Reviewed,260.20000000000005,No,1.6400966183574879
ITEM09621,Groceries,West,2023-12-20,481,639,804,No,No,0.58,2,726.31,16.05,139.03,Reviewed,571.23,No,1.25625
ITEM09622,Groceries,East,2023-05-30,54,650,168,Yes,Yes,0.5,3,312.74,190.76,24.33,Flagged,97.65000000000002,No,0.25806451612903225
ITEM09623,Toys,South,2023-10-31,273,421,953,No,No,0.81,5,169.89,141.63,143.25,Resolved,-114.99000000000001,No,2.258293838862559
ITEM09624,Groceries,North,2023-09-13,454,526,56,No,Yes,0.34,9,119.24,273.05,188.83,Reviewed,-342.64,No,0.1062618595825427
ITEM09625,Electronics,North,2023-03-23,304,616,437,Yes,No,0.28,9,963.43,385.49,135.74,Escalated,442.19999999999993,No,0.7082658022690438
ITEM09626,Electronics,West,2023-01-16,101,752,527,Yes,No,0.43,3,94.48,65.29,125.57,Resolved,-96.38,No,0.699867197875166
ITEM09627,Home Appliances,East,2023-07-12,41,839,571,Yes,No,0.14,8,440.87,237.58,70.85,Escalated,132.44,No,0.6797619047619048
ITEM09628,Home Appliances,North,2023-07-30,262,108,877,No,Yes,0.34,2,101.63,65.16,109.81,Reviewed,-73.34,No,8.045871559633028
ITEM09629,Toys,East,2023-03-15,387,458,330,No,No,0.17,9,794.8,394.99,61.21,Flagged,338.59999999999997,No,0.7189542483660131
ITEM09630,Toys,East,2023-10-04,170,577,91,Yes,Yes,0.14,4,553.14,392.51,23.37,Flagged,137.26,No,0.157439446366782
ITEM09631,Toys,North,2023-03-02,207,156,608,No,Yes,0.54,2,175.71,165.36,217.27,Resolved,-206.92000000000002,No,3.872611464968153
ITEM09632,Electronics,East,2023-01-24,314,382,145,No,Yes,0.67,5,959.7,164.03,209.92,Escalated,585.7500000000001,No,0.3785900783289817
ITEM09633,Groceries,West,2023-01-23,48,544,553,Yes,No,0.53,7,848.36,299.62,155.21,Escalated,393.53,No,1.0146788990825688
ITEM09634,Toys,North,2023-12-09,59,560,295,Yes,No,0.16,6,126.96,498.64,23.73,Flagged,-395.41,No,0.5258467023172906
ITEM09635,Toys,West,2023-09-15,5,589,273,Yes,No,0.42,9,813.28,490.26,184.94,Escalated,138.07999999999998,No,0.46271186440677964
ITEM09636,Electronics,West,2023-07-17,147,458,163,Yes,Yes,0.19,7,844.42,157.84,83.72,Flagged,602.8599999999999,No,0.355119825708061
ITEM09637,Electronics,East,2023-02-22,286,789,593,Yes,No,0.62,6,771.8,414.79,284.76,Escalated,72.24999999999994,No,0.7506329113924051
ITEM09638,Electronics,East,2023-05-19,210,693,379,Yes,No,0.76,8,351.15,157.74,14.49,Resolved,178.91999999999996,No,0.5461095100864554
ITEM09639,Groceries,North,2023-09-28,371,696,552,No,No,0.19,7,256.52,255.73,0.87,Flagged,-0.08000000000000795,No,0.7919655667144907
ITEM09640,Toys,South,2023-07-20,149,164,202,No,No,0.15,7,524.92,15.86,249.76,Escalated,259.29999999999995,No,1.2242424242424241
ITEM09641,Apparel,North,2023-06-13,84,528,266,Yes,No,0.42,8,474.25,470.21,69.6,Resolved,-65.55999999999997,No,0.502835538752363
ITEM09642,Apparel,West,2023-04-02,465,954,538,Yes,No,0.34,6,583.66,367.37,201.01,Escalated,15.279999999999973,No,0.5633507853403141
ITEM09643,Toys,East,2023-01-23,159,901,807,Yes,No,0.31,10,417.99,432.68,104.7,Resolved,-119.39,No,0.8946784922394678
ITEM09644,Toys,West,2023-03-29,46,967,321,Yes,Yes,0.27,5,210.74,278.96,247.05,Resolved,-315.27,No,0.33161157024793386
ITEM09645,Toys,Central,2023-07-01,161,556,994,Yes,No,0.35,4,570.21,32.73,256.08,Resolved,281.40000000000003,No,1.784560143626571
ITEM09646,Toys,Central,2023-12-21,498,235,449,No,No,0.87,8,537.58,219.58,282.56,Reviewed,35.44,No,1.902542372881356
ITEM09647,Groceries,West,2023-10-10,154,861,399,Yes,No,0.79,9,908.4,183.68,115.58,Reviewed,609.14,No,0.462877030162413
ITEM09648,Apparel,South,2023-01-21,229,705,471,Yes,No,0.58,9,635.22,257.66,1.79,Resolved,375.77,No,0.6671388101983002
ITEM09649,Home Appliances,South,2023-02-18,299,147,310,No,No,0.74,4,769.48,105.11,43.23,Resolved,621.14,No,2.0945945945945947
ITEM09650,Apparel,North,2023-07-09,157,711,568,Yes,No,0.11,9,427.16,225.82,92.4,Flagged,108.94000000000003,No,0.797752808988764
ITEM09651,Apparel,North,2023-07-24,160,949,766,Yes,No,0.19,2,822.43,14.71,242.43,Escalated,565.29,No,0.8063157894736842
ITEM09652,Electronics,North,2023-02-13,410,293,313,No,No,0.33,7,309.67,74.55,273.13,Flagged,-38.00999999999999,No,1.064625850340136
ITEM09653,Toys,East,2023-10-27,246,216,850,No,Yes,0.62,4,977.9,435.73,63.04,Escalated,479.12999999999994,No,3.9170506912442398
ITEM09654,Toys,South,2023-05-08,55,878,367,Yes,No,0.81,4,815.68,188.97,117.12,Flagged,509.5899999999999,No,0.41751990898748575
ITEM09655,Toys,West,2023-07-08,150,919,763,Yes,No,0.28,8,4.37,214.52,169.85,Resolved,-380.0,No,0.8293478260869566
ITEM09656,Electronics,Central,2023-06-19,298,263,165,No,No,0.21,3,817.94,178.62,83.11,Flagged,556.21,No,0.625
ITEM09657,Groceries,South,2023-10-06,466,578,261,No,No,0.78,5,538.04,310.34,102.87,Flagged,124.82999999999998,No,0.45077720207253885
ITEM09658,Groceries,South,2023-07-20,53,386,209,Yes,No,0.43,5,580.05,2.47,236.04,Resolved,341.53999999999996,No,0.5400516795865633
ITEM09659,Home Appliances,South,2023-05-05,222,635,526,Yes,No,0.66,3,998.33,474.2,50.66,Escalated,473.47000000000014,No,0.8270440251572327
ITEM09660,Groceries,North,2023-10-19,253,593,690,Yes,No,0.54,4,717.58,277.11,161.71,Flagged,278.76,No,1.1616161616161615
ITEM09661,Groceries,East,2023-11-07,67,504,908,Yes,No,0.24,9,130.3,190.48,174.34,Flagged,-234.51999999999998,No,1.798019801980198
ITEM09662,Toys,West,2023-01-16,52,195,197,Yes,No,0.66,3,754.06,431.66,42.54,Reviewed,279.8599999999999,No,1.0051020408163265
ITEM09663,Apparel,North,2023-12-11,466,596,872,No,No,0.44,10,199.51,248.31,210.69,Escalated,-259.49,No,1.4606365159128978
ITEM09664,Groceries,East,2023-10-01,244,353,496,No,No,0.33,9,934.94,46.46,59.93,Reviewed,828.5500000000001,Yes,1.4011299435028248
ITEM09665,Groceries,South,2023-10-21,485,513,127,No,Yes,0.82,10,263.75,456.42,209.25,Resolved,-401.92,No,0.24708171206225682
ITEM09666,Electronics,East,2023-01-20,39,732,311,Yes,No,0.1,1,461.74,193.3,119.78,Reviewed,148.66,No,0.4242837653478854
ITEM09667,Home Appliances,North,2023-01-19,443,683,101,No,Yes,0.42,5,812.82,285.97,183.61,Reviewed,343.24,No,0.1476608187134503
ITEM09668,Electronics,South,2023-01-13,341,964,307,Yes,Yes,0.34,5,964.23,472.2,174.82,Flagged,317.21000000000004,No,0.31813471502590673
ITEM09669,Toys,North,2023-01-17,392,470,782,No,No,0.14,9,157.11,147.56,295.3,Flagged,-285.75,No,1.6602972399150744
ITEM09670,Apparel,West,2023-07-25,350,675,600,No,No,0.16,8,69.04,89.0,19.08,Resolved,-39.03999999999999,No,0.8875739644970414
ITEM09671,Home Appliances,South,2023-01-30,137,342,297,Yes,No,0.24,7,790.08,432.69,83.41,Escalated,273.98,No,0.8658892128279884
ITEM09672,Electronics,East,2023-10-26,265,738,938,Yes,No,0.5,1,862.73,261.01,176.95,Escalated,424.77000000000004,No,1.2692828146143438
ITEM09673,Groceries,North,2023-10-31,413,472,337,No,No,0.33,7,602.06,347.58,227.04,Escalated,27.43999999999997,No,0.7124735729386892
ITEM09674,Groceries,Central,2023-02-12,137,138,303,No,No,0.77,2,170.85,55.32,268.15,Resolved,-152.61999999999998,No,2.179856115107914
ITEM09675,Home Appliances,East,2023-04-03,441,996,677,Yes,No,0.29,9,157.18,348.12,29.54,Escalated,-220.48,No,0.679037111334002
ITEM09676,Groceries,East,2023-03-07,291,452,996,No,No,0.68,3,460.6,287.04,83.82,Resolved,89.74000000000001,No,2.198675496688742
ITEM09677,Electronics,South,2023-04-29,209,525,758,Yes,No,0.27,9,193.9,163.9,34.05,Escalated,-4.049999999999997,No,1.44106463878327
ITEM09678,Electronics,East,2023-11-05,171,176,263,No,No,0.13,5,346.81,424.81,21.95,Resolved,-99.95,No,1.4858757062146892
ITEM09679,Groceries,North,2023-03-13,184,609,141,Yes,Yes,0.31,4,794.32,230.28,5.69,Reviewed,558.35,No,0.23114754098360657
ITEM09680,Groceries,Central,2023-11-30,298,616,593,Yes,No,0.77,5,105.76,204.38,241.23,Escalated,-339.84999999999997,No,0.9611021069692058
ITEM09681,Toys,West,2023-06-11,239,239,654,No,Yes,0.17,2,303.69,91.7,46.9,Escalated,165.09,No,2.725
ITEM09682,Apparel,Central,2023-11-26,210,351,281,No,No,0.38,8,396.61,127.32,116.34,Resolved,152.95000000000002,No,0.7982954545454546
ITEM09683,Home Appliances,North,2023-11-24,362,768,692,Yes,No,0.11,8,227.46,136.63,3.63,Flagged,87.20000000000002,No,0.8998699609882965
ITEM09684,Electronics,South,2023-09-26,150,870,879,Yes,No,0.6,8,708.41,202.9,248.93,Flagged,256.58,No,1.0091848450057406
ITEM09685,Home Appliances,North,2023-08-06,387,416,784,No,No,0.85,8,468.8,250.42,32.38,Resolved,186.00000000000003,No,1.880095923261391
ITEM09686,Toys,East,2023-09-11,395,519,62,No,Yes,0.41,7,946.62,495.15,133.32,Resolved,318.15000000000003,No,0.11923076923076924
ITEM09687,Electronics,South,2023-02-28,123,978,887,Yes,No,0.56,2,339.86,272.5,108.07,Reviewed,-40.70999999999998,No,0.906026557711951
ITEM09688,Toys,West,2023-02-01,48,848,582,Yes,No,0.46,8,925.52,233.57,76.16,Flagged,615.7900000000001,No,0.6855123674911661
ITEM09689,Toys,West,2023-12-05,407,174,494,No,Yes,0.88,6,568.27,319.86,138.44,Flagged,109.96999999999997,No,2.822857142857143
ITEM09690,Groceries,North,2023-04-30,396,997,552,Yes,No,0.69,5,538.74,377.78,11.8,Resolved,149.16000000000003,No,0.5531062124248497
ITEM09691,Home Appliances,East,2023-11-06,123,128,575,No,Yes,0.14,2,234.85,489.7,109.32,Flagged,-364.16999999999996,No,4.457364341085271
ITEM09692,Home Appliances,West,2023-01-02,67,140,906,Yes,Yes,0.19,3,947.77,499.05,161.48,Reviewed,287.24,No,6.425531914893617
ITEM09693,Groceries,Central,2023-04-28,474,640,888,No,No,0.48,4,318.33,430.45,182.3,Reviewed,-294.42,No,1.3853354134165368
ITEM09694,Home Appliances,South,2023-02-06,357,591,668,No,No,0.61,4,546.62,21.27,164.41,Reviewed,360.94000000000005,No,1.1283783783783783
ITEM09695,Groceries,Central,2023-04-07,230,199,455,No,No,0.33,5,939.43,20.96,136.28,Flagged,782.1899999999999,Yes,2.275
ITEM09696,Electronics,West,2023-12-25,455,419,689,No,No,0.64,2,850.64,161.56,175.34,Flagged,513.7399999999999,No,1.6404761904761904
ITEM09697,Toys,West,2023-09-14,345,669,593,No,No,0.56,9,308.79,433.94,26.77,Resolved,-151.92,No,0.8850746268656716
ITEM09698,Toys,North,2023-05-08,417,822,730,No,No,0.45,9,805.14,380.67,92.89,Reviewed,331.58,No,0.8869987849331713
ITEM09699,Home Appliances,North,2023-12-25,8,749,337,Yes,No,0.57,9,680.79,314.67,290.01,Resolved,76.10999999999996,No,0.4493333333333333
ITEM09700,Apparel,South,2023-06-05,265,622,475,Yes,No,0.83,5,33.37,96.4,287.06,Escalated,-350.09000000000003,No,0.7624398073836276
ITEM09701,Toys,North,2023-05-25,124,944,485,Yes,No,0.29,4,492.86,485.73,188.97,Reviewed,-181.84,No,0.5132275132275133
ITEM09702,Groceries,East,2023-02-26,370,975,130,Yes,Yes,0.73,9,422.43,449.31,149.79,Reviewed,-176.67,No,0.13319672131147542
ITEM09703,Apparel,South,2023-03-11,320,288,537,No,No,0.11,8,658.92,456.66,69.07,Reviewed,133.18999999999994,No,1.8581314878892734
ITEM09704,Apparel,East,2023-02-13,111,549,231,Yes,No,0.17,7,702.83,253.87,108.05,Resolved,340.91,No,0.42
ITEM09705,Toys,North,2023-07-31,497,193,407,No,No,0.86,5,704.57,183.94,194.07,Reviewed,326.5600000000001,No,2.097938144329897
ITEM09706,Toys,South,2023-06-24,327,953,751,Yes,No,0.66,8,459.93,318.57,243.69,Reviewed,-102.32999999999998,No,0.7872117400419287
ITEM09707,Toys,West,2023-05-21,329,280,304,No,No,0.61,5,947.3,328.15,248.18,Resolved,370.96999999999997,No,1.0818505338078293
ITEM09708,Groceries,Central,2023-03-17,53,420,902,Yes,No,0.37,2,71.05,463.68,41.55,Reviewed,-434.18,No,2.142517814726841
ITEM09709,Apparel,West,2023-06-07,426,382,860,No,No,0.25,6,648.84,285.75,151.57,Reviewed,211.52000000000004,No,2.245430809399478
ITEM09710,Home Appliances,East,2023-03-26,496,490,948,No,No,0.4,2,439.11,439.39,214.26,Flagged,-214.53999999999996,No,1.9307535641547862
ITEM09711,Groceries,West,2023-11-18,442,420,215,No,No,0.58,10,232.52,157.73,208.88,Resolved,-134.08999999999997,No,0.5106888361045131
ITEM09712,Electronics,West,2023-11-05,88,669,514,Yes,No,0.61,9,136.67,21.25,292.06,Resolved,-176.64000000000001,No,0.7671641791044777
ITEM09713,Toys,Central,2023-01-18,94,124,305,No,Yes,0.24,7,462.46,218.18,38.17,Reviewed,206.10999999999996,No,2.44
ITEM09714,Apparel,Central,2023-10-11,358,915,472,Yes,No,0.46,3,305.32,99.94,138.51,Reviewed,66.87,No,0.5152838427947598
ITEM09715,Groceries,West,2023-02-11,249,359,247,No,No,0.55,10,219.25,389.02,23.41,Reviewed,-193.17999999999998,No,0.6861111111111111
ITEM09716,Electronics,Central,2023-05-14,442,596,262,No,No,0.87,8,36.32,402.39,171.2,Escalated,-537.27,No,0.4388609715242881
ITEM09717,Groceries,West,2023-04-12,450,312,606,No,No,0.54,1,312.8,391.52,205.13,Flagged,-283.84999999999997,No,1.9361022364217253
ITEM09718,Groceries,South,2023-05-17,316,214,863,No,Yes,0.56,9,931.93,231.41,22.46,Escalated,678.06,No,4.013953488372093
ITEM09719,Home Appliances,West,2023-08-10,486,551,932,No,No,0.71,7,538.41,446.43,159.98,Reviewed,-68.00000000000003,No,1.6884057971014492
ITEM09720,Home Appliances,North,2023-08-17,165,799,921,Yes,No,0.44,10,241.41,222.79,291.71,Resolved,-273.09,No,1.15125
ITEM09721,Groceries,Central,2023-10-21,226,871,574,Yes,No,0.41,2,975.75,299.96,10.58,Reviewed,665.2099999999999,No,0.658256880733945
ITEM09722,Electronics,Central,2023-11-02,135,747,101,Yes,Yes,0.57,8,651.17,106.73,53.43,Resolved,491.00999999999993,No,0.13502673796791445
ITEM09723,Apparel,East,2023-11-12,383,589,314,No,No,0.73,6,507.09,11.93,163.87,Flagged,331.28999999999996,No,0.5322033898305085
ITEM09724,Apparel,East,2023-04-29,64,701,374,Yes,No,0.61,6,933.48,302.23,213.79,Reviewed,417.46000000000004,No,0.5327635327635327
ITEM09725,Toys,North,2023-04-09,4,832,604,Yes,No,0.25,4,781.04,326.55,247.28,Flagged,207.20999999999995,No,0.7250900360144058
ITEM09726,Toys,Central,2023-12-16,119,627,56,Yes,Yes,0.42,5,532.42,464.52,89.37,Escalated,-21.470000000000027,No,0.08917197452229299
ITEM09727,Apparel,Central,2023-11-20,370,758,791,Yes,No,0.51,9,7.05,422.41,100.57,Escalated,-515.9300000000001,No,1.0421607378129116
ITEM09728,Groceries,East,2023-06-08,218,484,93,Yes,Yes,0.52,7,414.04,388.02,236.67,Resolved,-210.64999999999995,No,0.19175257731958764
ITEM09729,Groceries,East,2023-08-27,364,712,221,No,Yes,0.37,1,799.67,350.15,126.24,Escalated,323.28,No,0.30995792426367463
ITEM09730,Home Appliances,West,2023-11-16,473,517,151,No,Yes,0.52,2,284.9,215.92,262.75,Escalated,-193.77,No,0.2915057915057915
ITEM09731,Home Appliances,Central,2023-12-01,42,318,784,Yes,Yes,0.64,1,54.41,244.36,276.01,Reviewed,-465.96000000000004,No,2.457680250783699
ITEM09732,Toys,Central,2023-07-08,187,979,629,Yes,No,0.47,9,608.16,389.67,255.34,Resolved,-36.85000000000005,No,0.6418367346938776
ITEM09733,Apparel,West,2023-11-05,25,656,683,Yes,No,0.46,10,899.57,79.41,25.19,Flagged,794.97,Yes,1.0395738203957383
ITEM09734,Groceries,Central,2023-09-06,266,162,638,No,Yes,0.74,1,988.78,358.74,161.93,Resolved,468.10999999999996,No,3.914110429447853
ITEM09735,Apparel,North,2023-01-26,161,449,861,Yes,No,0.71,3,114.59,312.47,283.87,Resolved,-481.75,No,1.9133333333333333
ITEM09736,Electronics,East,2023-07-08,232,489,345,Yes,No,0.44,6,962.03,112.19,289.12,Flagged,560.7199999999999,No,0.7040816326530612
ITEM09737,Apparel,East,2023-05-20,129,903,254,Yes,Yes,0.9,6,383.66,222.75,157.82,Escalated,3.090000000000032,No,0.2809734513274336
ITEM09738,Electronics,East,2023-06-30,20,476,988,Yes,No,0.15,9,745.56,391.13,129.81,Flagged,224.61999999999995,No,2.0712788259958073
ITEM09739,Home Appliances,South,2023-01-21,370,970,540,Yes,No,0.36,9,204.16,57.82,56.55,Resolved,89.79,No,0.5561277033985582
ITEM09740,Home Appliances,North,2023-06-12,409,165,367,No,No,0.13,4,672.58,312.05,299.15,Escalated,61.38000000000005,No,2.210843373493976
ITEM09741,Toys,North,2023-03-12,127,218,220,No,No,0.77,1,671.48,210.45,185.96,Flagged,275.07000000000005,No,1.004566210045662
ITEM09742,Apparel,West,2023-03-23,75,845,267,Yes,Yes,0.7,10,282.21,125.28,23.96,Flagged,132.96999999999997,No,0.31560283687943264
ITEM09743,Apparel,South,2023-06-04,72,107,964,No,Yes,0.65,9,445.52,445.71,263.12,Escalated,-263.31,No,8.925925925925926
ITEM09744,Electronics,Central,2023-11-12,232,806,550,Yes,No,0.27,2,414.61,238.77,197.0,Reviewed,-21.159999999999997,No,0.6815365551425031
ITEM09745,Home Appliances,North,2023-12-21,342,838,866,Yes,No,0.67,10,655.02,493.93,99.51,Resolved,61.57999999999997,No,1.032181168057211
ITEM09746,Electronics,South,2023-02-16,105,126,242,No,No,0.38,10,977.17,317.56,55.57,Flagged,604.0399999999998,No,1.905511811023622
ITEM09747,Home Appliances,South,2023-07-13,388,389,382,No,No,0.79,4,570.1,165.3,199.53,Reviewed,205.27,No,0.9794871794871794
ITEM09748,Electronics,North,2023-08-12,8,127,202,Yes,No,0.26,7,544.37,149.68,2.85,Escalated,391.84,No,1.578125
ITEM09749,Home Appliances,West,2023-08-25,118,258,602,Yes,Yes,0.27,2,338.04,346.86,259.21,Reviewed,-268.03,No,2.324324324324324
ITEM09750,Electronics,South,2023-10-07,49,244,72,Yes,Yes,0.87,9,677.81,174.22,188.91,Reviewed,314.67999999999995,No,0.2938775510204082
